7540;1247;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p33;0;50;0;1;4941;standard;a:0:{};\N;\N;\N;\N
7541;1248;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p34;0;50;0;1;5618;standard;a:0:{};\N;\N;\N;\N
7542;1249;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p35;0;50;0;1;1614;standard;a:0:{};\N;\N;\N;\N
7543;1250;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p36;0;50;0;1;2491;standard;a:0:{};\N;\N;\N;\N
7544;1251;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p37;0;50;0;1;3096;standard;a:0:{};\N;\N;\N;\N
7545;1252;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p38;0;50;0;1;4459;standard;a:0:{};\N;\N;\N;\N
7546;1253;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p39;0;50;0;1;4978;standard;a:0:{};\N;\N;\N;\N
7547;1254;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p40;0;50;0;1;2438;standard;a:0:{};\N;\N;\N;\N
7548;1255;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p41;0;50;0;1;1278;standard;a:0:{};\N;\N;\N;\N
7549;1256;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p42;0;50;0;1;3560;standard;a:0:{};\N;\N;\N;\N
7550;1257;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p43;0;50;0;1;463;standard;a:0:{};\N;\N;\N;\N
7551;1258;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p44;0;50;0;1;505;standard;a:0:{};\N;\N;\N;\N
7552;1259;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p45;0;50;0;1;955;standard;a:0:{};\N;\N;\N;\N
7553;1260;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p46;0;50;0;1;1308;standard;a:0:{};\N;\N;\N;\N
7554;1261;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p47;0;50;0;1;1685;standard;a:0:{};\N;\N;\N;\N
7555;1262;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p48;0;50;0;1;1639;standard;a:0:{};\N;\N;\N;\N
7556;1263;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p49;0;50;0;1;714;standard;a:0:{};\N;\N;\N;\N
7557;1264;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p50;0;50;0;1;2443;standard;a:0:{};\N;\N;\N;\N
7558;1265;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p51;0;50;0;1;2629;standard;a:0:{};\N;\N;\N;\N
7559;1266;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p52;0;50;0;1;1418;standard;a:0:{};\N;\N;\N;\N
7560;1267;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p53;0;50;0;1;3424;standard;a:0:{};\N;\N;\N;\N
7561;1268;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p54;0;50;0;1;1409;standard;a:0:{};\N;\N;\N;\N
7562;1269;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p55;0;50;0;1;2412;standard;a:0:{};\N;\N;\N;\N
7563;1270;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p56;0;50;0;1;3301;standard;a:0:{};\N;\N;\N;\N
7564;1271;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p57;0;50;0;1;2260;standard;a:0:{};\N;\N;\N;\N
7565;1272;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p58;0;50;0;1;1716;standard;a:0:{};\N;\N;\N;\N
7566;1273;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p59;0;50;0;1;2663;standard;a:0:{};\N;\N;\N;\N
7567;1274;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p60;0;50;0;1;1666;standard;a:0:{};\N;\N;\N;\N
7568;1275;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p61;0;50;0;1;1240;standard;a:0:{};\N;\N;\N;\N
7569;1276;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p62;0;50;0;1;2432;standard;a:0:{};\N;\N;\N;\N
