21246;1346;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja31;0;50;0;1;1378;standard;a:0:{};\N;\N;\N;\N;~
21247;1347;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja32;0;50;0;1;548;standard;a:0:{};\N;\N;\N;\N;~
21248;1348;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja33;0;50;0;1;984;standard;a:0:{};\N;\N;\N;\N;~
21249;1350;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja34;0;50;0;1;4109;standard;a:0:{};\N;\N;\N;\N;~
21250;1351;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja35;0;50;0;1;1200;standard;a:0:{};\N;\N;\N;\N;~
21251;1353;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja36;0;50;0;1;520;standard;a:0:{};\N;\N;\N;\N;~
21252;1356;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja37;0;50;0;1;1020;standard;a:0:{};\N;\N;\N;\N;~
21253;1357;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja38;0;50;0;1;1020;standard;a:0:{};\N;\N;\N;\N;~
21254;1358;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja39;0;50;0;1;1748;standard;a:0:{};\N;\N;\N;\N;~
21255;1362;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja40;0;50;0;1;1740;standard;a:0:{};\N;\N;\N;\N;~
21256;1363;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja41;0;50;0;1;2940;standard;a:0:{};\N;\N;\N;\N;~
21257;1364;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja42;0;50;0;1;1596;standard;a:0:{};\N;\N;\N;\N;~
21258;1365;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja43;0;50;0;1;3159;standard;a:0:{};\N;\N;\N;\N;~
21259;1366;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja44;0;50;0;1;3236;standard;a:0:{};\N;\N;\N;\N;~
21260;1368;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja45;0;50;0;1;1911;standard;a:0:{};\N;\N;\N;\N;~
21261;1369;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja46;0;50;0;1;836;standard;a:0:{};\N;\N;\N;\N;~
21262;1370;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja47;0;50;0;1;958;standard;a:0:{};\N;\N;\N;\N;~
21263;1371;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja48;0;50;0;1;661;standard;a:0:{};\N;\N;\N;\N;~
21264;1372;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja49;0;50;0;1;1287;standard;a:0:{};\N;\N;\N;\N;~
21265;1373;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja50;0;50;0;1;1836;standard;a:0:{};\N;\N;\N;\N;~
21266;1374;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja51;0;50;0;1;1579;standard;a:0:{};\N;\N;\N;\N;~
21267;1375;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja52;0;50;0;1;1096;standard;a:0:{};\N;\N;\N;\N;~
21268;1376;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja53;0;50;0;1;477;standard;a:0:{};\N;\N;\N;\N;~
21269;1377;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja54;0;50;0;1;775;standard;a:0:{};\N;\N;\N;\N;~
21270;1380;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja55;0;50;0;1;2040;standard;a:0:{};\N;\N;\N;\N;~
21271;1381;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja56;0;50;0;1;826;standard;a:0:{};\N;\N;\N;\N;~
21272;1382;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja57;0;50;0;1;1652;standard;a:0:{};\N;\N;\N;\N;~
21273;1383;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja58;0;50;0;1;150;standard;a:0:{};\N;\N;\N;\N;~
21274;1384;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja59;0;50;0;1;1500;standard;a:0:{};\N;\N;\N;\N;~
21275;1385;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja60;0;50;0;1;820;standard;a:0:{};\N;\N;\N;\N;~
21276;1386;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja61;0;50;0;1;1566;standard;a:0:{};\N;\N;\N;\N;~
21277;1387;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja62;0;50;0;1;1584;standard;a:0:{};\N;\N;\N;\N;~
21278;1391;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja63;0;50;0;1;1300;standard;a:0:{};\N;\N;\N;\N;~
21279;1392;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja64;0;50;0;1;325;standard;a:0:{};\N;\N;\N;\N;~
21280;1393;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja65;0;50;0;1;6480;standard;a:0:{};\N;\N;\N;\N;~
21281;1394;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja66;0;50;0;1;498;standard;a:0:{};\N;\N;\N;\N;~
21282;1395;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja67;0;50;0;1;1207;standard;a:0:{};\N;\N;\N;\N;~
21283;1396;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja68;0;50;0;1;1954;standard;a:0:{};\N;\N;\N;\N;~
21284;1398;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja69;0;50;0;1;660;standard;a:0:{};\N;\N;\N;\N;~
21285;1399;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja70;0;50;0;1;870;standard;a:0:{};\N;\N;\N;\N;~
